"10.20.2024","01.57.51","Farming","WHEAT_SEEDS","-2","0.1238","Vault","Torzzi"
"10.20.2024","01.57.51","Farming","WHEAT_SEEDS","-2","0.1236","Vault","Torzzi"
"10.20.2024","01.57.52","Farming","WHEAT_SEEDS","-64","3.8536","Vault","Torzzi"
"10.20.2024","01.57.52","Farming","WHEAT_SEEDS","-64","3.6686","Vault","Torzzi"
"10.20.2024","01.57.52","Farming","WHEAT_SEEDS","-3","0.1677","Vault","Torzzi"
"10.20.2024","01.58.38","Farming","DARK_OAK_SAPLING","4","3.869","Vault","Torzzi"
"10.20.2024","02.00.00","Farming","WHEAT_SEEDS","-1","0.0558","Vault","Torzzi"
"10.20.2024","02.01.30","Farming","WHEAT_SEEDS","-64","3.4905","Vault","Torzzi"
"10.20.2024","02.01.30","Farming","WHEAT_SEEDS","-64","3.338","Vault","Torzzi"
"10.20.2024","02.01.31","Farming","WHEAT_SEEDS","-12","0.61","Vault","Torzzi"
"10.20.2024","02.01.43","Farming","WHEAT_SEEDS","-1","0.0506","Vault","Torzzi"
"10.20.2024","02.53.06","Farming","NETHER_WART","-64","7.48","Vault","Torzzi"
"10.20.2024","02.53.06","Farming","NETHER_WART","-63","6.9303","Vault","Torzzi"
"10.20.2024","04.33.00","Farming","NETHER_WART","-49","5.3207","Vault","Ascensional"
"10.20.2024","04.59.58","Farming","PUMPKIN_SEEDS","-64","4.1408","Vault","Torzzi"
"10.20.2024","04.59.58","Farming","PUMPKIN_SEEDS","-40","2.4785","Vault","Torzzi"
"10.20.2024","07.58.09","Farming","CACTUS","-52","4.182","Vault","GameXWwinST"
"10.20.2024","11.18.34","Farming","WHEAT_SEEDS","-64","4.1548","Vault","Max2019maxi"
"10.20.2024","11.18.34","Farming","WHEAT_SEEDS","-64","3.9405","Vault","Max2019maxi"
"10.20.2024","11.18.47","Farming","NETHER_WART","-32","3.4539","Vault","Max2019maxi"
"10.20.2024","11.18.49","Farming","NETHER_WART","-8","0.848","Vault","Max2019maxi"
"10.20.2024","13.10.42","Farming","VINE","-27","2.3838","Vault","usteam"
"10.20.2024","13.12.40","Farming","WHEAT_SEEDS","-21","1.2901","Vault","usteam"
"10.20.2024","13.12.43","Farming","SUGAR_CANE","-5","0.4438","Vault","usteam"
"10.20.2024","13.39.28","Farming","NETHER_WART","-39","4.0709","Vault","Zakhar2256"
"10.20.2024","14.12.01","Farming","SUGAR_CANE","-64","5.0625","Vault","TrumpHimself"
"10.20.2024","14.12.02","Farming","SUGAR_CANE","-64","4.7479","Vault","TrumpHimself"
"10.20.2024","14.12.02","Farming","SUGAR_CANE","-64","4.4701","Vault","TrumpHimself"
"10.20.2024","14.12.02","Farming","SUGAR_CANE","-64","4.223","Vault","TrumpHimself"
"10.20.2024","14.12.02","Farming","SUGAR_CANE","-64","4.0018","Vault","TrumpHimself"
"10.20.2024","14.12.02","Farming","SUGAR_CANE","-63","3.7447","Vault","TrumpHimself"
"10.20.2024","14.47.44","Farming","NETHER_WART","-8","0.8104","Vault","Ole_slav"
"10.20.2024","14.47.45","Farming","NETHER_WART","-16","1.6045","Vault","Ole_slav"
"10.20.2024","14.47.46","Farming","NETHER_WART","-8","0.7942","Vault","Ole_slav"
"10.20.2024","17.55.03","Farming","BAMBOO","-64","5.197","Vault","C4RMIN3Ds"
"10.20.2024","17.55.04","Farming","BAMBOO","-64","4.866","Vault","C4RMIN3Ds"
"10.20.2024","17.55.04","Farming","BAMBOO","-64","4.5746","Vault","C4RMIN3Ds"
"10.20.2024","17.55.04","Farming","BAMBOO","-64","4.3162","Vault","C4RMIN3Ds"
"10.20.2024","17.55.04","Farming","BAMBOO","-64","4.0854","Vault","C4RMIN3Ds"
"10.20.2024","17.55.05","Farming","BAMBOO","-64","3.878","Vault","C4RMIN3Ds"
"10.20.2024","17.55.05","Farming","BAMBOO","-64","3.6907","Vault","C4RMIN3Ds"
"10.20.2024","17.55.05","Farming","BAMBOO","-64","3.5207","Vault","C4RMIN3Ds"
"10.20.2024","17.55.05","Farming","BAMBOO","-16","0.8554","Vault","C4RMIN3Ds"
"10.20.2024","17.58.50","Farming","WHEAT_SEEDS","-11","0.7635","Vault","usteam"
"10.20.2024","18.01.27","Farming","CACTUS","-11","0.8613","Vault","usteam"
"10.20.2024","18.01.37","Farming","CACTUS","-1","0.0778","Vault","usteam"
"10.20.2024","18.13.29","Farming","PUMPKIN_SEEDS","-64","4.8038","Vault","Torzzi"
"10.20.2024","18.13.29","Farming","PUMPKIN_SEEDS","-64","4.5197","Vault","Torzzi"
"10.20.2024","18.13.30","Farming","PUMPKIN_SEEDS","-64","4.2672","Vault","Torzzi"
"10.20.2024","18.13.30","Farming","PUMPKIN_SEEDS","-64","4.0415","Vault","Torzzi"
"10.20.2024","18.13.30","Farming","PUMPKIN_SEEDS","-64","3.8385","Vault","Torzzi"
"10.20.2024","18.13.30","Farming","PUMPKIN_SEEDS","-64","3.6549","Vault","Torzzi"
"10.20.2024","18.13.30","Farming","PUMPKIN_SEEDS","-32","1.7639","Vault","Torzzi"
"10.20.2024","18.21.20","Farming","NETHER_WART","-64","6.72","Vault","Torzzi"
"10.20.2024","18.21.20","Farming","NETHER_WART","-64","6.3604","Vault","Torzzi"
"10.20.2024","18.21.20","Farming","NETHER_WART","-8","0.7716","Vault","Torzzi"
"10.20.2024","18.32.24","Farming","MELON_SEEDS","-64","5.4642","Vault","Diniar"
"10.20.2024","18.32.24","Farming","MELON_SEEDS","-64","5.0994","Vault","Diniar"
"10.20.2024","18.32.25","Farming","MELON_SEEDS","-11","0.8432","Vault","Diniar"
"10.20.2024","18.37.10","Farming","BAMBOO","-1","0.0549","Vault","Torzzi"
"10.20.2024","18.39.59","Farming","WHEAT_SEEDS","-27","1.7991","Vault","etafire"
"10.20.2024","18.41.12","Farming","PUMPKIN_SEEDS","-64","3.4269","Vault","Torzzi"
"10.20.2024","18.41.12","Farming","PUMPKIN_SEEDS","-64","3.2798","Vault","Torzzi"
"10.20.2024","18.41.13","Farming","PUMPKIN_SEEDS","-64","3.1448","Vault","Torzzi"
"10.20.2024","18.41.13","Farming","PUMPKIN_SEEDS","-64","3.0205","Vault","Torzzi"
"10.20.2024","18.41.13","Farming","PUMPKIN_SEEDS","-64","2.9057","Vault","Torzzi"
"10.20.2024","18.41.13","Farming","PUMPKIN_SEEDS","-40","1.7615","Vault","Torzzi"
"10.20.2024","18.42.14","Farming","BAMBOO","-64","3.4609","Vault","etafire"
"10.20.2024","18.42.15","Farming","BAMBOO","-55","2.8539","Vault","etafire"
"10.20.2024","18.45.34","Farming","SUGAR_CANE","-64","4.3238","Vault","etafire"
"10.20.2024","18.45.36","Farming","SUGAR_CANE","-64","4.0922","Vault","etafire"
"10.20.2024","18.45.37","Farming","SUGAR_CANE","-18","1.1125","Vault","etafire"
"10.20.2024","18.47.44","Farming","BAMBOO","-64","3.192","Vault","C4RMIN3Ds"
"10.20.2024","18.47.44","Farming","BAMBOO","-64","3.0641","Vault","C4RMIN3Ds"
"10.20.2024","18.47.44","Farming","BAMBOO","-64","2.9459","Vault","C4RMIN3Ds"
"10.20.2024","18.47.45","Farming","BAMBOO","-64","2.8366","Vault","C4RMIN3Ds"
"10.20.2024","18.47.45","Farming","BAMBOO","-64","2.735","Vault","C4RMIN3Ds"
"10.20.2024","18.47.45","Farming","BAMBOO","-64","2.6405","Vault","C4RMIN3Ds"
"10.20.2024","18.49.38","Farming","BAMBOO","-64","2.5523","Vault","C4RMIN3Ds"
"10.20.2024","18.49.39","Farming","BAMBOO","-64","2.4698","Vault","C4RMIN3Ds"
"10.20.2024","18.49.39","Farming","BAMBOO","-64","2.3925","Vault","C4RMIN3Ds"
